,id,title,image_url,price,rating,reviews,category
6551,5534,tlqkf 시발티 티셔츠 킹받는 쓸데없는 연말 생일선물,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ef9e/716e253d884d60cf0e340cf02f4881d12a6e7c9df3818edcb6211c81db6e.jpg,11900,5.0,2,big-size
6552,5535,벤힛 로고 자수 오버핏 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/06/04/17/6/a08a6984-835f-4c5e-b3b1-f512991070ff.jpg,17620,4.5,10,big-size
6553,5536,빅사이즈클럽 크램프 CRAMP 16수바이오시바견반팔티,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/74c5/7fbbdcef9b2a63217f9293737f2eccda0ba78d4332fbff7a90e02a375f96.jpg,27900,5.0,2,big-size
6554,5537,경량패딩 숏패딩 남자 여성 점퍼,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/db5f/6596410f32fe6ee0093cc679785dd58bfba685b6c3006d4de5ca59ba0ac4.jpg,29000,5.0,1,big-size
6555,5538,SEA FOX NASA시리즈 남여공용 슈퍼마리오 반팔티 2239,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ad1e/7bd80600cd3236f6964237b04de423ae73a068dd4e3b71720287e0add36d.jpg,16620,5.0,5,big-size
6556,5539,엘라모 큐빅독수리 반팔티셔츠 남녀공용 빅사이즈 ~4XL,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/22fe/e6632df722e9681b1b54d07c037eadbbd25579201abdd8ad2f1a1bc08871.jpg,19800,4.5,27,big-size
6557,5540,엘라모 하운드 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/01/16/0/6/4d138543-f2ca-4b5e-8d3e-03547707098c.jpg,12970,4.0,14,big-size
6558,5541,텐클로 피치기모 목폴라 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/wjfhodoq/ddd1542b818c465ebe2215413f41bf9d.jpg,15800,4.5,1967,big-size
6559,5542,나이키 빅로고 블랙 폴리 저지 드라이 핏 반팔 티셔츠 + PG짐쌕가방,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a5c6/9683a4458d1f794d5c1667e4e9fbe1906b5059859d408b56f4ce5d543425.jpg,27500,4.5,18,big-size
6560,5543,굴뚝강아지 법규 원숭이 티셔츠 고릴라 오랑우탄 관종템,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cf31/115aaa056badd4f61c9b48ab55f95444dedb744fbd88a0fccfed07d2eb03.jpg,12900,4.0,4,big-size
6561,5544,플라바 시그니처 남녀공용 반팔 티셔츠 남자 남성 면티 빅사이즈 고양이 반팔,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/27ad/49b9453eab234acdba33763648e34dab27e1f9124327d3abae99ca1b99e1.jpg,19900,4.5,150,big-size
6562,5545,굴뚝강아지 난 예뻐 반팔티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dafa/34766b0af3e46be43ebbe2444774063a40754b2739a31adda7a1ab4bcdd6.png,12900,4.5,5,big-size
6563,5546,플라바 월계수 아치로고 반팔 티셔츠 남성 여성 남녀공용 면티 빅사이즈 반팔,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8a26/fbb439b91c5b1a52e769cb434ecc603d42af6179e53e789e448ec6678e44.jpg,19900,4.0,9,big-size
6564,5547,언탭트 빅사이즈 일광욕 강아지 18수 반팔 티셔츠,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/06/26/17/0/bb37c4ba-6d99-4d83-9697-45a224209359.jpg,17000,5.0,3,big-size
6565,5548,통통마녀 ] 하트 박스반팔 4XL 2컬러 ( 남여공용 ) 오버사이즈,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/37fd/cbaa21e96aca7e19264894b11d2806d59e7059ec0eca957050781789e540.jpg,18700,4.5,8,big-size
6566,5549,벨르모드 S-7XL 1+1 세트 국산 20수 무지 라운드 오버핏 빅사이즈 반팔 면 티 흰티 흰색 남녀공용,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b91d/0afbe80a9d942c694790c97dfe6b7ef996b7524880dd9643599966259465.jpg,19800,5.0,35,big-size
6567,5550,더베이직샵 쭈리 베이직 맨투맨 7컬러 6사이즈 티셔츠 텐타덤블워싱 빅사이즈,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5c94/193254727cc1abb39502e8ac5ad90bd4cbe1d678faadefcd75265c720f81.jpg,24800,5.0,7,big-size
6568,5551,디에고 원령 20수 면 반팔 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3484/59d1024af56b2c74975b9502533d45cc653fc8ad27f75be731f6fda43c82.jpg,18900,4.5,368,big-size
6569,5552,플라바 월계수 반다캣 반팔 티셔츠 남성 여성 남녀공용 면티 빅사이즈 반팔,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/58b6/1ba3eeb302fa5a6b91886454a657699660e2ab629791467fd23092940f78.jpg,19900,5.0,4,big-size
6570,5553,엘라모 엘라모브랜드 반팔 티셔츠,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/01/15/22/3/6810f935-4588-48e1-96b7-086e700c5c91.jpg,16020,4.5,199,big-size
6571,5554,르위 블록코어 매쉬 져지 럭비 유니폼 반팔티,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3a1e/93ae76c2bb6a0987068d70f069b458db2e834985840e566a61e76c6530aa.jpg,28000,5.0,7,big-size
6572,5555,티데일리 남녀공용 쁘렝뗑 오버핏 17수 반팔 라운드 티셔츠 반소매,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4ad7/6cc708f052c39cca165cac491ebe5892370b15f3487bad07ae963573f53d.jpg,10900,5.0,69,big-size
6573,5556,유아유 남녀공용 오버핏 빅사이즈 프린팅 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ed9d/d1e6af0f010f48bad0a167e784c03673c23cbd924533687ebee12e4b60d5.png,19800,5.0,2,big-size
6574,5557,다꾸앙 루즈핏 스타피쉬 나시 티셔츠 D05DKA_DL2799,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/f9itwrc9/1cd8b8d8f824463c908212a6439d18f6.jpg,9420,4.5,6,big-size
6575,5558,하이맥스 오픈특가 남여공용 하와이안 반팔 셔츠 오버핏 여름 바캉스룩 빅사이즈 남자 남성 여자 여성,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cd2d/2c96ea4a90757d8b991940c4f38f412dbb517d42eb2338d75ee2163058de.jpg,10900,4.0,1,big-size
6576,5559,벤힛 빅사이즈 데일리 무지 오버핏 반팔 티셔츠 2p,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/10/13/17/6/9b2fc05b-f9c1-4e46-a20d-d722e2358f51.jpg,19800,5.0,252,big-size
6577,5560,[D&D] 4XL 컬리지 피그먼트 오버핏 반팔티 SIZE(100~120) 고퀄리티 프리미엄 코마사 원단 빅사이즈 오버사이즈 박스티 남녀공용 반팔티,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bae6/7674be57b4f0aa574f61c47a32b01ae4cc820f1237438e1c5fd3ea140c1d.jpg,33900,5.0,1,big-size
6578,5561,[서울양품점] 여성 여름 불가리모노 반팔상하세트,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2476/e13a99d88c9261704a52ab4958c0262d2b96bd958a456835e2f261c652bf.jpg,12800,5.0,2,big-size
6579,5562,이그잼플 L~4XL 기능성 쿨 티셔츠 반팔티 로카 군인티 곰신 아미티,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3f41/ee636be179e50024d49ad9fe97fde89a8ec4a8176d26effbfd7b0b8a9551.jpg,16800,4.5,143,big-size
6580,5563,코코쉘 쿨링 반바지 시원한 빅사이즈 여름 팬츠 특대사이즈 운동 캠핑 바캉스,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/06ce/15291e39f50125044040bfc9e528d06396e4ea8114e7e8ea912369efb5d3.jpg,15900,4.5,34,big-size
6581,5564,ANYOU 커플 체크 긴팔 루즈핏 셔츠 레트로 체크,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/48e5/03fc43d926840b858f023dec2b6d87716e97be907f27ef7c591b76bc73a7.jpg,22300,5.0,2,big-size
6582,5565,크로스닷 아치 하프 베어 기모 후드티 CIA_0026,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/12/30/10/5/7ef14231-541f-431b-94c6-e1265ac778a0.jpg,8200,1.0,1,big-size
6583,5566,TIMSFIT 남녀공용 빅사이즈 시그니처 빅로고 맨투맨 조거팬츠 셋업,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/03/20/14/6/be35e908-51a1-404f-9683-8961e810bc3f.jpg,12600,5.0,1,big-size
6584,5567,포밸런 빅사이즈 스웨트 트레이닝 반바지,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/prrxmdcf/e6e69002a02c45f1ace2f2dc3786c369.jpg,9190,5.0,1,big-size
6585,5568,디엘크리 매직 썸머 프린트 트레이닝 반바지,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/vj38htar/34ed64667f144c91bdffc4f2372a796a.jpg,7510,5.0,1,big-size
6586,5569,디엘크리 DEC 88 로고 스웨트 와이드 반바지,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/nkkf5nsa/75379465a07d48d0b06914d5e6d9c2f1.jpg,8450,5.0,5,big-size
6587,5570,디엘크리 오리지널 빅로고 남여공용 빅사이즈 베이직 라운드 17수 반팔 티셔츠,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/dijmhk6w/29d30b3a371143d89ba94cadb3df9eca.jpg,11810,5.0,21,big-size
6588,5571,디엘크리 남여공용 빅사이즈 기능성 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/mduakvkq/d109ae6dd4c7449c804a0fe05eb48e8c.jpg,4670,4.5,75,big-size
6589,5572,벤힛 톰과제리 패밀리 특양면 오버핏 빅사이즈 맨투맨 WBTJOM2315F,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/sytqarlb/d340b210299949ea9899c3de779f2650.jpg,23180,5.0,11,big-size
6590,5573,플라바 캐주얼캣 남녀공용 반팔 티셔츠 남자 남성 면티 빅사이즈 반팔티,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/886c/a56535432335664ef582e8a8b5923b582fa1ba9e09a483638f5c6722bcc9.jpg,19900,4.5,97,big-size
6591,5574,나시 메쉬 망사 그물 이너웨어 민소매 런닝 헬스 시스루 통기성 스포츠 오버핏 캐주얼 남성,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/56d7/62e70b4ae7510f071c7a572846620fe2f3f6266088aa717cc72f2642aaa0.jpg,13200,5.0,1,big-size
6592,5575,통통마녀 ] 트라이앵글 박스 반팔티 5컬러 4XL ( 남여공용 ) 오버사이즈,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5cdc/f5f502c81b195c3749139693949ab48e32f558cce71d78cf377e40cd940e.jpg,18700,5.0,16,big-size
6593,5576,통통마녀 ] 스케치 베어 박스 반팔 4XL / 2컬러 / ( 남여공용 ) 오버사이즈,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ad59/1d339bf3617f34a867f14a53cbfb2d85ae858da07f80283e1cdfa281d835.jpg,18700,4.5,16,big-size
6594,5577,듀클라이 남녀공용 반팔티 DU-18,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4188133591925398-a3725b1b-e5a1-4c21-b432-bd8157e5f162.jpg,16470,4.5,554,big-size
6595,5578,tlqkf 시발티 티셔츠 킹받는 쓸데없는 연말 생일선물,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ef9e/716e253d884d60cf0e340cf02f4881d12a6e7c9df3818edcb6211c81db6e.jpg,11900,5.0,2,big-size
6596,5579,아웃도어프로덕트 아웃도어프로덕츠 백로고 티셔츠WO136RCZ02115664,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ab98/adad2062f9b267243b89b98a42d9905e83da41220eca80608b181fcb98c4.jpg,32900,5.0,1,big-size
6597,5580,SEA FOX NASA시리즈 남여공용 슈퍼마리오 반팔티 2239,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ad1e/7bd80600cd3236f6964237b04de423ae73a068dd4e3b71720287e0add36d.jpg,16620,5.0,5,big-size
6598,5581,벤힛 로고 자수 오버핏 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/06/04/17/6/a08a6984-835f-4c5e-b3b1-f512991070ff.jpg,17620,4.5,10,big-size
6599,5582,굴뚝강아지 난 예뻐 반팔티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dafa/34766b0af3e46be43ebbe2444774063a40754b2739a31adda7a1ab4bcdd6.png,12900,4.5,5,big-size
6600,5583,빅사이즈클럽 크램프 CRAMP 16수바이오시바견반팔티,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/74c5/7fbbdcef9b2a63217f9293737f2eccda0ba78d4332fbff7a90e02a375f96.jpg,27900,5.0,2,big-size
6601,5584,굴뚝강아지 법규 원숭이 티셔츠 고릴라 오랑우탄 관종템,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cf31/115aaa056badd4f61c9b48ab55f95444dedb744fbd88a0fccfed07d2eb03.jpg,12900,4.0,4,big-size
6602,5585,경량패딩 숏패딩 남자 여성 점퍼,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/db5f/6596410f32fe6ee0093cc679785dd58bfba685b6c3006d4de5ca59ba0ac4.jpg,29000,5.0,1,big-size
6603,5586,엘라모 큐빅독수리 반팔티셔츠 남녀공용 빅사이즈 ~4XL,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/22fe/e6632df722e9681b1b54d07c037eadbbd25579201abdd8ad2f1a1bc08871.jpg,19800,4.5,27,big-size
6604,5587,텐클로 피치기모 목폴라 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/wjfhodoq/ddd1542b818c465ebe2215413f41bf9d.jpg,15800,4.5,1967,big-size
6605,5588,엘라모 하운드 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/01/16/0/6/4d138543-f2ca-4b5e-8d3e-03547707098c.jpg,12970,4.0,14,big-size
6606,5589,통통마녀 ] 하트 박스반팔 4XL 2컬러 ( 남여공용 ) 오버사이즈,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/37fd/cbaa21e96aca7e19264894b11d2806d59e7059ec0eca957050781789e540.jpg,18700,4.5,8,big-size
6607,5590,나이키 빅로고 블랙 폴리 저지 드라이 핏 반팔 티셔츠 + PG짐쌕가방,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a5c6/9683a4458d1f794d5c1667e4e9fbe1906b5059859d408b56f4ce5d543425.jpg,27500,4.5,18,big-size
6608,5591,플라바 시그니처 남녀공용 반팔 티셔츠 남자 남성 면티 빅사이즈 고양이 반팔,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/27ad/49b9453eab234acdba33763648e34dab27e1f9124327d3abae99ca1b99e1.jpg,19900,4.5,150,big-size
6609,5592,플라바 월계수 아치로고 반팔 티셔츠 남성 여성 남녀공용 면티 빅사이즈 반팔,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8a26/fbb439b91c5b1a52e769cb434ecc603d42af6179e53e789e448ec6678e44.jpg,19900,4.0,9,big-size
6610,5593,언탭트 빅사이즈 일광욕 강아지 18수 반팔 티셔츠,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/06/26/17/0/bb37c4ba-6d99-4d83-9697-45a224209359.jpg,17000,5.0,3,big-size
6611,5594,벨르모드 S-7XL 1+1 세트 국산 20수 무지 라운드 오버핏 빅사이즈 반팔 면 티 흰티 흰색 남녀공용,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b91d/0afbe80a9d942c694790c97dfe6b7ef996b7524880dd9643599966259465.jpg,19800,5.0,35,big-size
6612,5595,디에고 원령 20수 면 반팔 티셔츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3484/59d1024af56b2c74975b9502533d45cc653fc8ad27f75be731f6fda43c82.jpg,18900,4.5,368,big-size
6613,5596,엘라모 엘라모브랜드 반팔 티셔츠,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/01/15/22/3/6810f935-4588-48e1-96b7-086e700c5c91.jpg,16020,4.5,199,big-size
6614,5597,플라바 월계수 반다캣 반팔 티셔츠 남성 여성 남녀공용 면티 빅사이즈 반팔,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/58b6/1ba3eeb302fa5a6b91886454a657699660e2ab629791467fd23092940f78.jpg,19900,5.0,4,big-size
6615,5598,더베이직샵 쭈리 베이직 맨투맨 7컬러 6사이즈 티셔츠 텐타덤블워싱 빅사이즈,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5c94/193254727cc1abb39502e8ac5ad90bd4cbe1d678faadefcd75265c720f81.jpg,24800,5.0,7,big-size
6616,5599,티데일리 남녀공용 쁘렝뗑 오버핏 17수 반팔 라운드 티셔츠 반소매,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4ad7/6cc708f052c39cca165cac491ebe5892370b15f3487bad07ae963573f53d.jpg,10900,5.0,69,big-size
6617,5600,르위 블록코어 매쉬 져지 럭비 유니폼 반팔티,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3a1e/93ae76c2bb6a0987068d70f069b458db2e834985840e566a61e76c6530aa.jpg,28000,5.0,7,big-size
6618,5601,하이맥스 오픈특가 남여공용 하와이안 반팔 셔츠 오버핏 여름 바캉스룩 빅사이즈 남자 남성 여자 여성,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cd2d/2c96ea4a90757d8b991940c4f38f412dbb517d42eb2338d75ee2163058de.jpg,10900,4.0,1,big-size
6619,5602,다꾸앙 루즈핏 스타피쉬 나시 티셔츠 D05DKA_DL2799,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/f9itwrc9/1cd8b8d8f824463c908212a6439d18f6.jpg,9420,4.5,6,big-size
6620,5603,벤힛 빅사이즈 데일리 무지 오버핏 반팔 티셔츠 2p,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/10/13/17/6/9b2fc05b-f9c1-4e46-a20d-d722e2358f51.jpg,19800,5.0,252,big-size
6621,5604,유아유 남녀공용 오버핏 빅사이즈 프린팅 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ed9d/d1e6af0f010f48bad0a167e784c03673c23cbd924533687ebee12e4b60d5.png,19800,5.0,2,big-size
6622,5605,[D&D] 4XL 컬리지 피그먼트 오버핏 반팔티 SIZE(100~120) 고퀄리티 프리미엄 코마사 원단 빅사이즈 오버사이즈 박스티 남녀공용 반팔티,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bae6/7674be57b4f0aa574f61c47a32b01ae4cc820f1237438e1c5fd3ea140c1d.jpg,33900,5.0,1,big-size
6623,5606,[서울양품점] 여성 여름 불가리모노 반팔상하세트,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2476/e13a99d88c9261704a52ab4958c0262d2b96bd958a456835e2f261c652bf.jpg,12800,5.0,2,big-size
6624,5607,크로스닷 아치 하프 베어 기모 후드티 CIA_0026,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/12/30/10/5/7ef14231-541f-431b-94c6-e1265ac778a0.jpg,8200,1.0,1,big-size
6625,5608,이그잼플 L~4XL 기능성 쿨 티셔츠 반팔티 로카 군인티 곰신 아미티,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3f41/ee636be179e50024d49ad9fe97fde89a8ec4a8176d26effbfd7b0b8a9551.jpg,16800,4.5,143,big-size
6626,5609,코코쉘 쿨링 반바지 시원한 빅사이즈 여름 팬츠 특대사이즈 운동 캠핑 바캉스,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/06ce/15291e39f50125044040bfc9e528d06396e4ea8114e7e8ea912369efb5d3.jpg,15900,4.5,34,big-size
6627,5610,ANYOU 커플 체크 긴팔 루즈핏 셔츠 레트로 체크,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/48e5/03fc43d926840b858f023dec2b6d87716e97be907f27ef7c591b76bc73a7.jpg,22300,5.0,2,big-size
6628,5611,TIMSFIT 남녀공용 빅사이즈 시그니처 빅로고 맨투맨 조거팬츠 셋업,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/03/20/14/6/be35e908-51a1-404f-9683-8961e810bc3f.jpg,12600,5.0,1,big-size
6629,5612,디엘크리 DEC 88 로고 스웨트 와이드 반바지,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/nkkf5nsa/75379465a07d48d0b06914d5e6d9c2f1.jpg,8450,5.0,5,big-size
6630,5613,디엘크리 매직 썸머 프린트 트레이닝 반바지,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/vj38htar/34ed64667f144c91bdffc4f2372a796a.jpg,7510,5.0,1,big-size
6631,5614,포밸런 빅사이즈 스웨트 트레이닝 반바지,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/prrxmdcf/e6e69002a02c45f1ace2f2dc3786c369.jpg,9190,5.0,1,big-size
6632,5615,디엘크리 오리지널 빅로고 남여공용 빅사이즈 베이직 라운드 17수 반팔 티셔츠,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/dijmhk6w/29d30b3a371143d89ba94cadb3df9eca.jpg,11810,5.0,21,big-size
6633,5616,벤힛 톰과제리 패밀리 특양면 오버핏 빅사이즈 맨투맨 WBTJOM2315F,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/sytqarlb/d340b210299949ea9899c3de779f2650.jpg,23180,5.0,11,big-size
6634,5617,플라바 캐주얼캣 남녀공용 반팔 티셔츠 남자 남성 면티 빅사이즈 반팔티,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/886c/a56535432335664ef582e8a8b5923b582fa1ba9e09a483638f5c6722bcc9.jpg,19900,4.5,97,big-size
6635,5618,나시 메쉬 망사 그물 이너웨어 민소매 런닝 헬스 시스루 통기성 스포츠 오버핏 캐주얼 남성,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/56d7/62e70b4ae7510f071c7a572846620fe2f3f6266088aa717cc72f2642aaa0.jpg,13200,5.0,1,big-size
6636,5619,통통마녀 ] 트라이앵글 박스 반팔티 5컬러 4XL ( 남여공용 ) 오버사이즈,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5cdc/f5f502c81b195c3749139693949ab48e32f558cce71d78cf377e40cd940e.jpg,18700,5.0,16,big-size
6637,5620,통통마녀 ] 스케치 베어 박스 반팔 4XL / 2컬러 / ( 남여공용 ) 오버사이즈,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ad59/1d339bf3617f34a867f14a53cbfb2d85ae858da07f80283e1cdfa281d835.jpg,18700,4.5,16,big-size
6638,5621,듀클라이 남녀공용 반팔티 DU-18,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4188133591925398-a3725b1b-e5a1-4c21-b432-bd8157e5f162.jpg,16470,4.5,554,big-size
6639,5622,tlqkf 시발티 티셔츠 킹받는 쓸데없는 연말 생일선물,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ef9e/716e253d884d60cf0e340cf02f4881d12a6e7c9df3818edcb6211c81db6e.jpg,11900,5.0,2,big-size
6640,5623,아웃도어프로덕트 아웃도어프로덕츠 백로고 티셔츠WO136RCZ02115664,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ab98/adad2062f9b267243b89b98a42d9905e83da41220eca80608b181fcb98c4.jpg,32900,5.0,1,big-size
6641,5624,SEA FOX NASA시리즈 남여공용 슈퍼마리오 반팔티 2239,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ad1e/7bd80600cd3236f6964237b04de423ae73a068dd4e3b71720287e0add36d.jpg,16620,5.0,5,big-size
6642,5625,벤힛 로고 자수 오버핏 반팔 티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/06/04/17/6/a08a6984-835f-4c5e-b3b1-f512991070ff.jpg,17620,4.5,10,big-size
6643,5626,굴뚝강아지 난 예뻐 반팔티셔츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dafa/34766b0af3e46be43ebbe2444774063a40754b2739a31adda7a1ab4bcdd6.png,12900,4.5,5,big-size
6644,5627,빅사이즈클럽 크램프 CRAMP 16수바이오시바견반팔티,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/74c5/7fbbdcef9b2a63217f9293737f2eccda0ba78d4332fbff7a90e02a375f96.jpg,27900,5.0,2,big-size
6645,5628,굴뚝강아지 법규 원숭이 티셔츠 고릴라 오랑우탄 관종템,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cf31/115aaa056badd4f61c9b48ab55f95444dedb744fbd88a0fccfed07d2eb03.jpg,12900,4.0,4,big-size
6646,5629,경량패딩 숏패딩 남자 여성 점퍼,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/db5f/6596410f32fe6ee0093cc679785dd58bfba685b6c3006d4de5ca59ba0ac4.jpg,29000,5.0,1,big-size
